0;STE;COMPOSICAO DOS FRETES DOS CTRCS;CLIENTE ;FATURAS:  000000 A  000000
1;NUMERO CTRC;CTRC ORIGEM;VLR FRETE ORIGEM;TDC CTRC ORIGEM;TDE CTRC ORIGEM;TAR CTRC ORIGEM;TRT CTRC ORIGEM;TDA CTRC ORIGEM;ICMS ORIGEM;NUMERO CT-E;NUMERO NFPS;PRACA EXPEDIDORA;CODIGO DE BARRAS DACTE;TIPO DOCUMENTO;PLACA DE COLETA;DATA EMISSAO;DATA AUTORIZACAO;CLIENTE REMETENTE;CNPJ REMETENTE;ENDERECO REMETENTE;CEP REMETENTE;CIDADE REMETENTE;UF REMETENTE;CLIENTE EXPEDIDOR;CNPJ EXPEDIDOR;ENDERECO EXPEDIDOR;CEP EXPEDIDOR;CIDADE EXPEDIDOR;UF EXPEDIDOR;CLIENTE DESTINATARIO;CNPJ DESTINATARIO;ENDERECO DESTINATARIO;CIDADE DESTINATARIO;UF DESTINATARIO;CEP DESTINATARIO;ENTREGA DIFICIL;PRACA ENTREGA;RECEBEDOR;CNPJ RECEBEDOR;ENDERECO RECEBEDOR;CIDADE ENTREGA;UF ENTREGA;CEP ENTREGA;CLIENTE PAGADOR;CNPJ PAGADOR;ENDERECO PAGADOR;CIDADE PAGADOR;UF PAGADOR;CEP PAGADOR;VENDEDOR;TIPO DE MERCADORIA;SERIE DA NOTA FISCAL;NOTA FISCAL;DEMAIS NOTAS FISCAIS;VAL MERCADORIA;QTDE VOL;PESO REAL;M3;PESO CALC;FRETE PESO;FRETE VALOR;FRETE ENTREGA;SEPARACAO;CAPATAZIA;VEICULO DEDICADO;PALETIZACAO;DESPACHO;CAT;ITR;GRIS;POS;PEDAGIO;TAS;TDA;SUFRAMA;DEV CANH NF;REEMBOLSO;OUTROS;COLETA;ENTREGA;TDC;TDE;ADIC FRETE;TRT;TAR;AGENDAMENTO;IMPOSTOS REPAS;VAL CALCULADO;ALIQUOTA;BASE CALC;VAL RECEBER;ICMS TRANSP;ICMS SUBST;TIPO DE CALCULO;CODIGO TABELA;NUMERO DA FATURA;SITUACAO DE LIQUIDACAO;NUMERO DO PEDIDO;IMAGEM DO COMPROVANTE;DATA ENTREGA;COD IBGE CIDADE ORIGEM;COD IBGE CIDADE DESTINO
2;MGT051907-3;001     72797;    681,62;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051164;000000000;MGTI;33230744168651000160570010000511641003413087 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;JUMA COMERCIO DE MOVEIS EIRELLI - 57583;34859169000202;AV. PASTOR MA,126-BLC1 SAL358A;RIO DE JANEIRO;RJ;20765000;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297770;;     11.360,45;        52; 1.302,600;     0,000; 1.302,600;    681,62;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;    681,62;    681,62;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341308&img=4D475430353139303733;04/07/23;3169901;3304557
2;MGT051908-1;001     72798;     79,63;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051165;000000000;MGTI;33230744168651000160570010000511651003413092 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;GAIA COMERCIO DE MOVEIS E DECORACOES EIRELI - 2498;10406052000116;RUA CARVALHO DE SOU,170-LOJA A;RIO DE JANEIRO;RJ;21350180;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297769;;      1.327,31;         5;   167,400;     0,000;   167,400;     79,63;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;     79,63;     79,63;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341309&img=4D475430353139303831;04/07/23;3169901;3304557
2;MGT051909-0;001     72799;     29,22;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051166;000000000;MGTI;33230744168651000160570010000511661003413103 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;FLIP MOVEIS E DECORACOES EIRELI;27113733000199;AVENIDA AYRTON SENNA 3000 LJ,0;RIO DE JANEIRO;RJ;22775904;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297768;;        487,13;         2;    62,300;     0,000;    62,300;     29,22;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;     29,22;     29,22;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341310&img=4D475430353139303930;04/07/23;3169901;3304557
2;MGT051910-3;001     72800;     42,36;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051167;000000000;MGTI;33230744168651000160570010000511671003413119 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;ECO COMERCIO DE MOVEIS E DECORACOES EIRELI - 2497;10935713000109;AV NOSSA S,1137-A SOBRE LJ 201;RIO DE JANEIRO;RJ;20070010;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297767;;        706,10;         2;    85,600;     0,000;    85,600;     42,36;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;     42,36;     42,36;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341311&img=4D475430353139313033;04/07/23;3169901;3304557
2;MGT051911-1;001     72801;     42,36;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051168;000000000;MGTI;33230744168651000160570010000511681003413124 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;ARTE VIVA MOVEIS E DECORACOES EIRELI - 2493;07140077000106;AVENIDA MARACAN,987-BL 4,LJ 35;RIO DE JANEIRO;RJ;20511000;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297766;;        706,10;         2;    85,600;     0,000;    85,600;     42,36;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;     42,36;     42,36;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341312&img=4D475430353139313131;04/07/23;3169901;3304557
2;MGT051912-0;001     72777;      0,28;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051169;000000000;MGTI;33230744168651000160570010000511691003413130 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;FLIP MOVEIS E DECORACOES EIRELI;27113733000199;AVENIDA AYRTON SENNA 3000 LJ,0;RIO DE JANEIRO;RJ;22775904;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297755;;          4,79;         1;     0,445;     0,000;     0,445;      0,28;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;      0,28;      0,28;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341313&img=4D475430353139313230;04/07/23;3169901;3304557
2;MGT051913-8;001     72778;      2,10;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051170;000000000;MGTI;33230744168651000160570010000511701003413149 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;FLIP MOVEIS E DECORACOES EIRELI;27113733000199;AVENIDA AYRTON SENNA 3000 LJ,0;RIO DE JANEIRO;RJ;22775904;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297754;;         35,11;         1;     4,900;     0,000;     4,900;      2,10;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;      2,10;      2,10;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341314&img=4D475430353139313338;04/07/23;3169901;3304557
2;MGT051914-6;001     72779;      0,63;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051171;000000000;MGTI;33230744168651000160570010000511711003413154 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;FLIP MOVEIS E DECORACOES EIRELI;27113733000199;AVENIDA AYRTON SENNA 3000 LJ,0;RIO DE JANEIRO;RJ;22775904;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297753;;         10,58;         1;     1,970;     0,000;     1,970;      0,63;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;      0,63;      0,63;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341315&img=4D475430353139313436;04/07/23;3169901;3304557
2;MGT051915-4;001     72780;      0,96;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051172;000000000;MGTI;33230744168651000160570010000511721003413160 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;FLIP MOVEIS E DECORACOES EIRELI;27113733000199;AVENIDA AYRTON SENNA 3000 LJ,0;RIO DE JANEIRO;RJ;22775904;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297752;;         16,02;         1;     3,706;     0,000;     3,706;      0,96;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;      0,96;      0,96;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341316&img=4D475430353139313534;04/07/23;3169901;3304557
2;MGT051916-2;001     72781;      2,47;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051173;000000000;MGTI;33230744168651000160570010000511731003413175 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;FLIP MOVEIS E DECORACOES EIRELI;27113733000199;AVENIDA AYRTON SENNA 3000 LJ,0;RIO DE JANEIRO;RJ;22775904;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297751;;         41,30;         1;     5,001;     0,000;     5,001;      2,47;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;      2,47;      2,47;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341317&img=4D475430353139313632;04/07/23;3169901;3304557
2;MGT051917-1;001     72782;      0,27;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051174;000000000;MGTI;33230744168651000160570010000511741003413180 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;FLIP MOVEIS E DECORACOES EIRELI;27113733000199;AVENIDA AYRTON SENNA 3000 LJ,0;RIO DE JANEIRO;RJ;22775904;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297750;;          4,65;         1;     0,010;     0,000;     0,010;      0,27;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;      0,27;      0,27;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341318&img=4D475430353139313731;04/07/23;3169901;3304557
2;MGT051918-9;001     72783;      0,08;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051175;000000000;MGTI;33230744168651000160570010000511751003413196 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;FLIP MOVEIS E DECORACOES EIRELI;27113733000199;AVENIDA AYRTON SENNA 3000 LJ,0;RIO DE JANEIRO;RJ;22775904;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297749;;          1,45;         1;     0,100;     0,000;     0,100;      0,08;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;      0,08;      0,08;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341319&img=4D475430353139313839;04/07/23;3169901;3304557
2;MGT051919-7;001     72785;      1,37;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051176;000000000;MGTI;33230744168651000160570010000511761003413207 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;FLIP MOVEIS E DECORACOES EIRELI;27113733000199;AVENIDA AYRTON SENNA 3000 LJ,0;RIO DE JANEIRO;RJ;22775904;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297747;;         22,87;         1;     3,688;     0,000;     3,688;      1,37;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 18,00;      1,37;      1,37;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341320&img=4D475430353139313937;04/07/23;3169901;3304557
2;MGT051920-1;001     72784;      0,48;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051177;000000000;MGTI;33230744168651000160570010000511771003413212 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;FLIP MOVEIS E DECORACOES EIRELI;27113733000199;AVENIDA AYRTON SENNA 3000 LJ,0;RIO DE JANEIRO;RJ;22775904;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297748;;          8,02;         1;     0,084;     0,000;     0,084;      0,48;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;      0,48;      0,48;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341321&img=4D475430353139323031;04/07/23;3169901;3304557
2;MGT051921-9;001     72786;    293,23;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 001000051178;000000000;MGTI;33230744168651000160570010000511781003413228 ;SUBC FORM CTRC;STL0001;04/07/2023;04/07/2023;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;36509100;UBA;MG;JUMA COMERCIO DE MOVEIS EIRELLI - 57583;34859169000202;AV. PASTOR MA,126-BLC1 SAL358A;RIO DE JANEIRO;RJ;20765000;N;TSLP;CROTS INDUSTRIA DE MOVEIS LTDA;21500166000147;ESTRADA DO OUTEIRO SANTO , 371;RIO DE JANEIRO;RJ;22713169;CAROLINA TRANSPORTES LTDA - ME;07952532000178;RUA SANTA MARIA,951;UBA;MG;36509100;;DIVERSOS;1  ;000297781;;      4.887,22;        22;   617,200;     0,000;   617,200;    293,23;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00;      0,00; 12,00;    293,23;    293,23;      0,00;      0,00;INFORMADO;;0003626;NAO LIQUIDADO;;https://ssw.inf.br/cgi-local/ssw0637?sigla=STE&s=341322&img=4D475430353139323139;04/07/23;3169901;3304557
9;
